"id","name","province_id","county_id","sector_id","code"
"2114","کیونانات","22","258","496","0505020003"
"2118","گاماسیاب","22","286","909","0510020004"
"2121","گاودول شرقی","1","399","650","0320020001"
"2122","گاودول غربی","1","399","650","0320020002"
"2123","گاودول مرکزی","1","399","650","0320020003"
"2125","گاورود","22","258","908","0505010007"
"2126","گاوکان","21","222","879","0817020003"
"2127","گتاب جنوبی","27","55","527","0202060001"
"2128","گتاب شمالی","27","55","527","0202060002"
"2130","گچلرات شرقی","2","110","22","0415010001"
"2131","گچلرات غربی","2","110","22","0415010002"
"2136","گرکان","28","11","978","002010002"
"2141","گرما دوزغربی","1","154","531","0326020002"
"2142","گرماب","27","233","210","0207010003"
"2146","گرمسار","21","296","159","0812030001"
"2148","گرمه","17","392","476","0712070001"
"2149","گرمه جنوبی","1","413","651","0310040007"
"2150","گرمه شمالی","1","413","502","0310030003"
"2156","گزین","13","441","285","0622010002"
"2158","گشت","25","312","941","0109020004"
"2159","گفشه لشت نشاء","25","211","564","0105040003"
"2160","گل بانو","11","116","127","0906050002"
"2161","گل برنجی","17","161","829","0734010001"
"2162","گل بی بی","11","246","582","0920010002"
"2165","گل سفید","25","380","943","0110010004"
"2171","گلزار","21","70","538","0810030001"
"2175","گلستان","21","264","540","0806030001"
"2177","گلشن","10","290","712","2911020002"
"218","انده","16","415","812","1117010004"
"2181","گلی داغ","24","390","543","2712020001"
"2182","گلیان","12","284","748","2804020005"
"2184","گنبد","30","443","1011","1304070005"
"2185","گنبد علوی","16","189","800","1112010001"
"219","انزان شرقی","24","83","917","2701010001"
"2190","گندمان","9","72","546","1401020002"
"2192","گودرزی","26","71","37","1502010003"
"2193","گوده","29","74","990","2209020003"
"2196","گوراب","6","196","337","1603040002"
"2199","گوران","6","442","635","1611010001"
"220","انزان غربی","24","83","917","2701010002"
"2201","گوربند","29","416","1001","2205030005"
"2205","گوزل دره","14","254","68","1910020001"
"2207","گوگ تپه","3","101","586","2402010004"
"2212","گوهران","29","75","549","2213020001"
"2213","گوهرکوه","16","120","550","1121030001"
"2217","گهره","29","82","449","2202030003"
"2218","گیان","30","428","553","1303040002"
"2219","گیفان","12","65","532","2802050002"
"2221","گیلوان","14","288","555","1908030001"
"2223","لادیز","16","415","557","1117020002"
"2224","لار","9","281","558","1402050001"
"2225","لارک","29","323","1000","2204020003"
"2228","لاسگرد","15","247","342","2008010001"
"2229","لاشارجنوبی","16","433","560","1107040002"
"2230","لاشارشمالی","16","433","560","1107040003"
"2235","لانو","10","243","254","2903030001"
"2236","لاوان","29","84","523","2203030003"
"2238","لاهرود","3","395","1027","2404030002"
"224","انگالی","7","88","673","1801020001"
"2243","لای سیاه","4","418","616","1013030004"
"2244","لجران","15","363","791","2004020004"
"2247","لک","20","321","350","1205030002"
"225","انگوت شرقی","3","365","52","2405010001"
"2252","لواسان بزرگ","8","275","566","2304020001"
"2253","لواسان کوچک","8","275","566","2304020002"
"2254","لوتک","16","437","815","1116010003"
"2255","لوداب","23","90","567","1701040001"
"2258","لومار","6","265","632","1609010002"
"226","انگوت غربی","3","365","52","2405010002"
"2262","لیراوی جنوبی","7","198","44","1808010001"
"2263","لیراوی شمالی","7","198","679","1808020001"
"2264","لیراوی میانی","7","198","44","1808010002"
"2266","لیشتر","23","360","898","1703020004"
"227","انگوران","14","385","53","1909010001"
"2270","لیوان","24","83","1076","2701020002"
"2273","ماربین سفلی","4","166","602","1003010001"
"2274","ماربین علیا","4","166","602","1003010002"
"221","انزل جنوبی","2","26","51","0401010001"
"222","انزل شمالی","2","26","51","0401010002"
"223","انصار","2","122","661","0412010002"
"2179","گله دار","17","406","542","0721010002"
"2180","گله زن","28","165","980","004010007"
"2183","گلیجان","27","123","959","0205020002"
"2186","گنبر","1","31","636","0322020003"
"2187","گنبکی","21","222","545","0817010001"
"2188","گنج آباد","21","138","34","0803050003"
"2189","گنج افروز","27","55","956","0202020005"
"2191","گواور","22","372","547","0508020002"
"2194","گودین","22","347","912","0507010004"
"2195","گور","21","138","329","0803010003"
"2197","گوراب پس","25","312","941","0109020005"
"2198","گوراب زرمیخ","25","287","1049","0108030001"
"2200","گورانی","22","176","552","0513010002"
"2202","گورک سردشت","2","248","665","0404010004"
"2203","گورک نعلین","2","248","1083","0404020001"
"2204","گورکا","25","10","931","0102020002"
"2206","گوغر","21","60","871","0801030007"
"2208","گونی شرقی","1","273","645","0314020003"
"2210","گونی مرکزی","1","273","645","0314020005"
"2211","گوهران","2","174","664","0403020010"
"2214","گویجه بل","1","48","637","0302020005"
"2215","گهرباران جنوبی","27","412","551","0225020002"
"2216","گهرباران شمالی","27","412","551","0225020001"
"2220","گیل دولاب","25","213","934","0114020002"
"2222","لات لیل","25","380","39","0110020002"
"2226","لاریجان سفلی","27","14","559","0201010002"
"2227","لاریم","27","135","554","0221010002"
"2231","لاکان","25","211","933","0105050004"
"2232","لاله آباد","27","55","562","0202050002"
"2233","لاله زار","21","70","563","0810020002"
"2234","لامی","13","49","755","0603020009"
"2237","لاویج","27","426","201","0214020001"
"2239","لاهیجان","1","115","236","0303040002"
"2240","لاهیجان","2","111","660","0402010005"
"2242","لاهیجان غربی","2","111","556","0402020002"
"2245","لفمجان","25","376","942","0111020005"
"2246","لفور","27","261","965","0227010002"
"2248","لکستان","2","255","666","0405010007"
"2249","للر کتک","13","45","199","0621020002"
"2250","لنگارود شرقی","27","292","967","0224010001"
"2251","لنگارود غربی","27","292","967","0224010002"
"2256","لولمان","25","211","503","0105030003"
"2257","لولمان","25","312","941","0109020006"
"2259","لوندویل","25","9","568","0101020002"
"2260","لیالستان","25","376","942","0111020006"
"2261","لیچارکی حسن رود","25","81","932","0103010002"
"2265","لیسار","25","291","485","0104040002"
"2267","لیل","25","376","942","0111020007"
"2268","لیلان جنوبی","1","399","571","0320010001"
"2269","لیلان شمالی","1","399","571","0320010002"
"2271","ماچیان","25","219","492","0107050002"
"2272","مادرسلیمان","17","105","126","0723020002"
"2275","ماربین وسطی","4","166","602","1003010003"
"2277","مارگان","16","447","816","1111010002"
"2278","مارگون","23","381","900","1709010002"
"228","انی","3","365","591","2405040004"
"2281","ماژین","6","182","572","1602040002"
"2283","ماسبی","6","3","627","1606020002"
"2287","مالوجه","20","321","262","1205050002"
"229","اوباتو","20","199","484","1207010001"
"2290","ماه نشان","14","385","786","1909020005"
"2292","ماهرو","26","41","315","1501020003"
"2297","مبارکه","31","61","1015","2102020001"
"2299","مچان","16","242","524","1123020002"
"23","آجم","23","355","271","1702060003"
"2300","محترم آباد","16","311","528","1119020002"
"2301","محسن آب","6","407","634","1605030001"
"2302","محمدآباد","5","336","623","3001010002"
"2303","محمدآباد","16","437","815","1116010004"
"2307","محمدآباد","31","448","304","2105040002"
"2308","محمدیه","31","22","1013","2101020002"
"2310","محمودآباد","3","103","138","2406030001"
"2311","محمودآباد","4","37","596","1002030007"
"2314","مخت","16","433","813","1107050002"
"2317","مراوه تپه","24","390","927","2712010001"
"2325","مرغملک","9","281","558","1402050002"
"2326","مرکزی","7","186","677","1804020003"
"2331","مزرعه جنوبی","24","13","1084","2708010001"
"2332","مزرعه شمالی","24","13","1084","2708010002"
"2335","مسافرآباد","29","216","295","2207010002"
"2336","مسکوتان","16","311","808","1119010002"
"2338","مشایخ","9","357","1058","1407020002"
"2345","مشکین آباد","5","304","1026","3006020001"
"2346","مشگین شرقی","3","395","592","2404020005"
"2347","مشگین غربی","3","395","456","2404050002"
"235","اورامان تخت","20","250","54","1209010001"
"2351","مصعبی","10","241","13","2906010002"
"2352","معجزات","14","230","783","1904050010"
"2356","معلم کلایه","18","322","288","2603020003"
"2357","معمولان","26","109","1030","1508020002"
"2358","مغویه","29","84","993","2203050003"
"2359","مفتح","30","300","1007","1309010002"
"236","اوریاد","14","385","786","1909020001"
"2360","مقام","29","84","405","2203020002"
"2365","ملارد جنوبی","8","397","694","2317010002"
"2366","ملارد شمالی","8","397","694","2317010001"
"2368","ملاوی","26","109","948","1508010003"
"231","اوجان غربی","1","73","638","0313020001"
"232","اوچ تپه شرقی","1","413","651","0310040001"
"233","اوچ تپه غربی","1","413","142","0310010001"
"234","اوچ هاچا","1","48","637","0302020002"
"237","اوز","17","47","820","0736010002"
"2276","مارز","21","326","190","0816010003"
"2279","مازو","13","46","42","0602010003"
"2280","مازول","11","432","743","0917040004"
"2282","ماسال","25","382","944","0116020002"
"2284","ماکوان","22","107","76","0503010002"
"2285","مالفجان","25","262","937","0115020003"
"2286","مالمیر","28","269","339","007020002"
"2288","مالین","11","57","715","0937010001"
"2289","ماماتین","13","205","297","0610030002"
"2291","ماهان","21","338","574","0808040002"
"2293","ماهور","17","401","575","0713020001"
"2295","ماهیدشت","22","339","576","0502060002"
"2296","مبارک آباد","17","329","842","0720020002"
"2298","مجدآباد","17","392","849","0712040009"
"2304","محمدآباد","17","392","849","0712040010"
"2305","محمدآباد","21","227","880","0805020008"
"2306","محمدآباد","21","296","883","0812010004"
"2309","محمله","17","167","579","0724010002"
"2312","محمودآباد","2","271","667","0411010002"
"2313","محمودآبادسید","21","264","322","0806040002"
"2315","مدوارات","21","279","882","0807010008"
"2316","مذکوره","27","233","963","0207030005"
"2318","مرحمت آباد","2","411","671","0408030005"
"2319","مرحمت آبادجنوبی","2","411","671","0408030007"
"2320","مرحمت آبادشمالی","2","411","581","0408040002"
"2321","مرحمت آبادمیانی","2","411","581","0408040003"
"2322","مردهک","21","296","159","0812030002"
"2323","مرزداران","11","246","582","0920010003"
"2324","مرغا","13","51","756","0604030006"
"2327","مرکیه","25","287","1049","0108030002"
"2328","مرگور","2","26","373","0401020003"
"2330","مزایجان","17","87","1023","0716030002"
"2333","مزرعه نو","28","11","978","002010003"
"2334","مزینان","11","178","727","0939010002"
"2337","مسکون","21","138","158","0803020003"
"2339","مشایخ","17","401","261","0713050002"
"2340","مشراگه","13","204","1024","0619020002"
"2341","مشرحات","13","49","433","0603050001"
"2342","مشک آباد","28","19","1029","001040002"
"2343","مشکان","11","173","1025","0938020001"
"2344","مشکان","17","430","130","0714020004"
"2348","مشهدالکوبه","28","19","330","001030002"
"2349","مشهدمیقان","28","19","977","001020008"
"2350","مشیز","21","70","872","0810010005"
"2353","معزآباد","17","156","827","0729020002"
"2354","معزیه","21","338","194","0808070003"
"2355","معصومیه","28","19","1029","001040001"
"2362","مکریان شمالی","2","411","671","0408030006"
"2363","مکریان غربی","2","404","670","0407020004"
"2364","ملاثانی","13","63","760","0624010001"
"2367","ملاسرا","25","274","938","0112020002"
"2369","ملایعقوب","1","239","644","0305010006"
"2370","ملک آباد","21","264","540","0806030002"
"2371","ملکاری","2","248","1083","0404020002"
"2372","منتظریه","10","290","712","2911020003"
"2373","منج","9","377","1032","1404040002"
"2376","منجیل آباد","8","208","688","2312020002"
"2379","منظریه","4","280","608","1009020003"
"2385","مود","10","243","1035","2903020001"
"2387","مورتان","16","202","124","1108050003"
"2388","مورچه خورت","4","272","607","1016030002"
"2389","مورموری","6","3","489","1606010002"
"2390","موزاران","30","398","1009","1302030006"
"2391","موسی آباد","4","194","605","1021010003"
"2393","مومن آباد","10","243","711","2903010002"
"2395","مویز","8","282","690","2309020008"
"2398","مهاجران","30","93","561","1307010002"
"240","اولتان","3","103","587","2406010004"
"2400","مهبان","16","433","813","1107050003"
"2403","مهرآباد","8","191","298","2302030002"
"2404","مهرآباد","31","16","109","2107010002"
"2405","مهران","29","84","1040","2203060001"
"2408","مهربان سفلی","30","335","534","1305010003"
"2409","مهربان علیا","30","335","407","1305030002"
"241","اولی","7","197","678","1805020003"
"2410","مهرگان","29","104","994","2211020002"
"2413","مهماندوست","3","431","505","2409020001"
"2414","مهیار","10","318","713","2904020003"
"2416","میامی","15","410","793","2007010001"
"242","اهرم","7","124","674","1802020001"
"2424","میان دشت","12","129","746","2803030002"
"2426","میان رود","30","125","463","1301010003"
"2427","میان طالقان","5","289","621","3004010001"
"2429","میان کوه موگویی","9","353","703","1406020003"
"2431","میاندشت","4","332","612","1010030003"
"2432","میاندشت","10","181","709","2902030002"
"2436","میانرود","20","259","371","1204060002"
"2438","میانکوه","9","23","1047","1405020001"
"2440","میانکوه","31","409","1019","2104010004"
"2441","میانکوه شرقی","26","109","1030","1508020003"
"2442","میانکوه غربی","26","109","948","1508010004"
"2445","میرآباد","16","78","490","1120020002"
"2446","میرده","20","252","865","1203020006"
"2448","میریگ جنوبی","26","188","950","1504020003"
"2449","میریگ شمالی","26","188","950","1504020004"
"245","ایپک","5","34","619","3005010002"
"2450","میزدج سفلی","9","297","185","1403040002"
"2451","میزدج علیا","9","297","702","1403020002"
"2452","میش خاص","6","53","376","1601040001"
"2457","میغان","10","429","714","2905020002"
"2459","میلاس","9","377","705","1404020007"
"246","ایتیوندجنوبی","26","188","472","1504010001"
"2460","میلانلو","12","30","744","2801020005"
"2461","میمنت","8","94","539","2319010001"
"2463","میناباد","3","425","431","2408030002"
"2464","مینان","16","242","1053","1123030001"
"238","اوزرود","27","426","92","0214010001"
"239","اوشیان","25","219","187","0107040001"
"243","اهلمرستاق جنوبی","27","388","972","0218020001"
"244","اهلمرستاق شمالی","27","388","972","0218020002"
"2374","منجوان شرقی","1","154","1033","0326030002"
"2375","منجوان غربی","1","154","1033","0326030003"
"2377","منصورآقایی","22","215","387","0514010002"
"2378","منصوری","22","32","219","0501010002"
"2380","منگشت","13","59","759","0615020004"
"2381","منگورشرقی","2","404","241","0407010002"
"2382","منگورغربی","2","111","660","0402010004"
"2384","مواضع خان شمالی","1","439","245","0316010003"
"2386","موران","13","330","366","0627020002"
"2392","مولان","1","343","647","0315020003"
"2394","مومن آباد","21","420","287","0821020002"
"2396","مه ولات جنوبی","11","403","742","0930020002"
"2397","مه ولات شمالی","11","403","378","0930010002"
"2399","مهارلو","17","251","516","0725010002"
"2401","مهر","11","178","66","0939020002"
"2402","مهر","17","406","851","0721020003"
"2406","مهرانرودجنوبی","1","73","638","0313020004"
"2407","مهرانرودمرکزی","1","73","638","0313020005"
"2411","مهروان","27","424","974","0219010003"
"2412","مهروییه","21","299","884","0822010002"
"2415","میامی","11","396","284","0916060003"
"2417","میان آب جنوبی","13","277","1044","0612040001"
"2418","میان آب شمالی","13","277","1044","0612040002"
"2419","میان بند","27","426","975","0214030001"
"2420","میان جام","11","116","719","0906020005"
"2421","میان جوین","11","131","1090","0934020002"
"2422","میان خواف","11","169","725","0919020002"
"2423","میان دربند","22","339","911","0502040006"
"2428","میان کاله","27","96","958","0204020002"
"2430","میان ولایت","11","396","741","0916050004"
"2433","میاندورود بزرگ","27","412","973","0225010003"
"2434","میاندورودکوچک","27","233","963","0207030006"
"2435","میانده","17","309","404","0708020002"
"2437","میانرود","27","426","201","0214020002"
"2439","میانکوه","11","179","188","0907010002"
"2443","میدان چای","1","115","640","0303030005"
"2444","میداود","13","59","1048","0615040002"
"2447","میرشمس الدین","27","123","959","0205020001"
"2453","میشاب شمالی","1","391","649","0307020006"
"2454","میشان","17","401","575","0713020002"
"2455","میشوجنوبی","1","273","415","0314010003"
"2456","میشه پاره","1","343","647","0315020004"
"2458","میلاجرد","28","344","1050","0011020002"
"2462","میمند","21","279","882","0807010009"
"2465","مینوبار","13","1","27","0601010001"
"2466","ناتل رستاق","27","426","201","0214020003"
"247","ایتیوندشمالی","26","188","472","1504010002"
"2470","نارستان","31","22","426","2101030002"
"2474","نازیل","16","120","1057","1121020001"
"2477","ناغان","9","357","1058","1407020001"
"2478","ناهوک","16","240","156","1106010003"
"2479","نای بند","7","294","191","1810020001"
"248","ایثار","31","151","1022","2109020001"
"2480","نبوت","6","54","626","1607020002"
"2481","نجف آباد","20","98","861","1202030005"
"2483","نجم آباد","5","422","624","3003010003"
"2484","نخلستان","4","171","604","1023010003"
"2485","نخلستان","10","290","712","2911020004"
"2487","ندوشن","31","414","1060","2106020001"
"2488","نران","20","259","866","1204030006"
"2489","نرجه","18","113","857","2602040003"
"2490","نردین","15","410","474","2007020002"
"2492","نساء","5","336","7","3001030003"
"2493","نسکند","16","242","1061","1123040001"
"2497","نصراباد","31","119","1017","2103020004"
"2498","نصرت آباد","16","225","1064","1105030002"
"2499","نصرت آباد","18","40","853","2605020002"
"250","ایجرودبالا","14","50","780","1906020001"
"2501","نظام آباد","24","8","915","2710020002"
"2503","نفتلیجه","24","368","925","2713010002"
"2505","نقدی","3","395","1027","2404030003"
"2508","نگل","20","259","491","1204040003"
"2509","نگور","16","187","799","1122010001"
"251","ایجرودپایین","14","50","218","1906010001"
"2511","نمه شیر","20","62","1068","1201030002"
"2512","ننور","20","62","1069","1201040003"
"2519","نورآباد","4","386","530","1017020002"
"252","ایرافشان","16","408","10","1113020002"
"2521","نورآباد","26","188","950","1504020005"
"2522","نورعلی","26","188","950","1504020006"
"2526","نه","10","429","714","2905020003"
"2527","نهارجان","10","243","1035","2903020002"
"2528","نهرعنبر","6","196","1037","1603030003"
"253","ایرندگان","16","152","55","1103030001"
"2531","نیارک","18","322","419","2603040004"
"2532","نیاسر","4","332","1077","1010040003"
"2533","نیزار","19","327","354","2501050002"
"2535","نیلکوه","24","358","923","2714010002"
"2536","نیمبلوک","10","318","1080","2904030003"
"2537","نیوان","4","366","613","1011010003"
"2538","والانجرد","26","71","947","1502020003"
"2539","وچ کبود","6","3","336","1606030001"
"2540","وحدت","5","304","622","3006010002"
"2542","وحدت","23","379","1038","1708020002"
"2543","وحدتیه","7","185","351","1803010002"
"2545","ورپشت","4","127","600","1019020002"
"2546","وردشت","4","257","1082","1005040001"
"2547","وردنجان","9","79","698","1409010002"
"2548","ورزق","4","305","319","1006040001"
"2549","ورزق جنوبی","4","305","609","1006030004"
"2556","ولی آباد","8","320","693","2321010002"
"2557","ونداده","4","272","1052","1016020002"
"2558","ونک","4","257","606","1005020003"
"2559","وهن آباد","8","208","688","2312020003"
"2563","ویسیان","26","147","1086","1510030002"
"2564","ویلکیج جنوبی","3","425","1087","2408010001"
"2565","ویلکیج شمالی","3","425","593","2408020004"
"2566","ویلکیج مرکزی","3","425","1087","2408010002"
"249","ایج","17","28","818","0702020001"
"254","ایزدخواست","17","2","821","0701040001"
"255","ایزدخواست شرقی","17","229","56","0719010001"
"256","ایزدخواست غربی","17","229","56","0719010002"
"2468","ناتل کنارعلیا","27","426","975","0214030003"
"2469","نارپ","21","70","1066","0810040002"
"2471","نازلوچای","2","26","1056","0401050002"
"2473","نازلوی جنوبی","2","26","656","0401040011"
"2475","ناصری","13","268","243","0611020002"
"2476","ناصریه","21","222","545","0817010002"
"2482","نجف آباد","21","264","881","0806010010"
"2486","نخلستان","21","356","888","0809040004"
"2491","نرگسان","21","296","159","0812030003"
"2494","نشتیفان","11","169","725","0919020001"
"2495","نصار","13","1","27","0601010002"
"2496","نصرآباد","22","324","910","0506020002"
"2500","نصروان","17","175","831","0705030007"
"2502","نظرکهریزی","1","440","1065","0311030003"
"2504","نقدوز","1","48","443","0302050002"
"2506","نقش رستم","17","392","849","0712040011"
"2507","نگار","21","70","1066","0810040001"
"2510","نگین کویر","21","313","1067","0819020001"
"2513","نوآباد","13","1","27","0601010003"
"2514","نوبندگان","17","309","1071","0708040001"
"2515","نوجه مهر","1","132","377","0319010003"
"2516","نوجین","17","301","839","0722010003"
"2517","نودژ","21","402","9","0813020003"
"2520","نورآباد","21","402","890","0813010003"
"2523","نورعلی بیک","28","236","984","006030004"
"2524","نوشر خشکبیجار","25","211","238","0105060002"
"2525","نوکنده کا","27","317","969","0210020005"
"2529","نهرمیان","28","269","307","007030003"
"2530","نهضت آباد","21","218","878","0815020002"
"2534","نیسان","13","446","1079","0623010002"
"2541","وحدت","21","227","880","0805020009"
"2544","وراوی","17","406","1081","0721030002"
"2550","ورقه","1","140","642","0323020004"
"2551","ورگهان","1","48","637","0302020006"
"2552","وفس","28","344","987","0011010004"
"2553","وکیل آباد","21","24","870","0823010002"
"2554","ولدیان","2","174","59","0403040002"
"2555","ولوپی","27","260","964","0208020003"
"2560","ویرمونی","25","9","930","0101010003"
"2561","ویژنان","22","372","913","0508010006"
"2562","ویس","13","63","1085","0624020001"
"2569","هجداندشت","6","407","409","1605020001"
"257","ایسین","29","82","992","2202040001"
"2571","هرابرجان","31","151","1022","2109020002"
"2580","هرنگ","29","74","504","2209030002"
"2587","هفت جوی","8","319","692","2316010002"
"2589","هفدر","15","247","342","2008010002"
"2591","هگمتانه","30","443","1011","1304070006"
"2593","هلونچکان","16","325","809","1118010002"
"2596","همبرات","4","21","1039","1001030002"
"2597","همت آباد","26","71","947","1502020004"
"2598","همدانک","8","94","104","2319020002"
"2599","همگین","4","194","605","1021010004"
"260","ایلات قاقازان شرقی","18","322","517","2603070001"
"2600","هنام","26","253","953","1509020003"
"2601","هندمینی","6","67","1092","1610020001"
"2608","هنگام","29","323","399","2204010004"
"2609","هودیان","16","189","800","1112010003"
"261","ایلات قاقازان غربی","18","322","517","2603070002"
"2610","هوره","9","234","309","1408020001"
"2615","هیت","16","325","809","1118010003"
"2616","هیچان","16","433","813","1107050004"
"2617","هیدوچ","16","263","1094","1114020001"
"2618","هیر","3","20","1095","2401040003"
"2619","هیو","5","235","620","3002010002"
"262","ایوانکی","15","363","58","2004010002"
"2620","یاتری","15","6","787","2006010001"
"2621","یافت","3","395","580","2404040003"
"2622","یالغوزآغاج","20","321","350","1205030003"
"2626","ینقاق","24","358","923","2714010001"
"2628","یورتچی شرقی","3","431","505","2409020002"
"2629","یورتچی غربی","3","431","594","2409010003"
"2630","یوسف وند","26","253","953","1509020004"
"2633","ییلاق","4","86","599","1024010003"
"2635","ییلاق جنوبی","20","195","90","1210020001"
"2636","ییلاق شمالی","20","195","862","1210010001"
"264","باباافضل","4","332","82","1010050001"
"265","باباامان","12","65","745","2802040002"
"266","بابارشانی","20","98","204","1202010001"
"269","بابویی","23","58","105","1707020001"
"273","بارز","9","377","1032","1404040001"
"280","بازفت بالا","9","353","65","1406010001"
"281","بازفت پایین","9","353","65","1406010003"
"283","بازوند","26","220","952","1511020002"
"29","آدران","5","336","7","3001030001"
"27","آختاچی غربی","2","404","670","0407020001"
"28","آختاچی محالی","2","89","375","0410010002"
"258","ایل تیمور","2","89","658","0410020002"
"259","ایل گورک","2","89","658","0410020003"
"267","بابل کنار","27","55","61","0202040001"
"268","بابلرود","27","56","957","0216020002"
"270","باراندوز","2","26","656","0401040001"
"271","باراندوزچای جنوبی","2","26","656","0401040002"
"272","باراندوزچای شمالی","2","26","656","0401040003"
"274","باروق","1","439","652","0316020003"
"275","باروق","2","411","63","0408050001"
"276","باریک رود جنوبی","27","307","968","0223020002"
"277","باریک رود شمالی","27","307","968","0223020001"
"278","بازان","22","134","904","0509030003"
"279","بازرجان","28","121","979","003020001"
"282","بازکیاگوراب","25","376","942","0111020002"
"284","باسک کولسه","2","248","665","0404010002"
"285","باش قلعه","2","26","656","0401040004"
"286","باشتین","11","178","66","0939020001"
"287","باغ صفا","17","245","69","0732020001"
"288","باغ کشمیر","11","285","733","0940010001"
"289","باغان","17","167","579","0724010001"
"2567","هپرو","13","59","759","0615020006"
"2568","هتکه","27","261","1055","0227020002"
"2572","هرازپی جنوبی","27","14","955","0201020006"
"2573","هرازپی شمالی","27","388","341","0218010002"
"2574","هرازپی غربی","27","388","972","0218020003"
"2575","هرزندات شرقی","1","391","649","0307020007"
"2576","هرزندات غربی","1","391","649","0307020008"
"2577","هرسم","22","32","219","0501010003"
"2578","هرگان","17","430","852","0714030002"
"2579","هرم","17","373","186","0711020003"
"2581","هروز","21","207","513","0811010003"
"2582","هریرود","11","116","103","0906040002"
"2583","هزارمسجد","11","340","738","0928020002"
"2584","هستیجان","28","190","982","005010002"
"2585","هشیوار","17","175","831","0705030008"
"2586","هفت آشیان","22","339","507","0502070002"
"2590","هق","2","36","1059","0413020002"
"2592","هلایجان","13","51","756","0604030007"
"2594","هلیل","21","138","874","0803040008"
"2595","همایجان","17","238","1091","0706030003"
"2602","هندوخاله","25","287","149","0108010002"
"2603","هندودر","28","269","339","007020001"
"2604","هندیجان شرقی","13","444","777","0618010001"
"2605","هندیجان غربی","13","444","777","0618010002"
"2606","هنزا","21","200","1093","0818020001"
"2607","هنگام","17","329","842","0720020003"
"2611","هولاسو","2","271","667","0411010003"
"2612","هولی","22","107","902","0503020003"
"2613","هویزه جنوبی","13","446","778","0623020002"
"2614","هویزه شمالی","13","446","778","0623020001"
"2623","یام","11","173","1025","0938020002"
"2624","یزدان آباد","21","227","1098","0805030002"
"2625","یکانات","1","391","1096","0307030002"
"2627","ینگجه","1","5","222","0321030004"
"2632","یونسی","11","64","1099","0931020001"
"2634","ییلاق","1","343","647","0315020005"
"2637","ییلاقی ارده","25","213","128","0114010002"
"290","باغستان","10","303","33","2907030001"
"292","باغک","7","124","674","1802020002"
"293","باغلق","12","201","747","2808010002"
"294","باغلی ماراما","24","371","926","2706040002"
"296","بافران","4","418","616","1013030001"
"298","باقران","10","99","707","2901040008"
"299","بالا دشت","12","364","750","2807010002"
"30","آذری","12","30","744","2801020001"
"314","بالغلو","3","20","584","2401010002"
"315","بام","12","30","72","2801010001"
"320","باهوکلات","16","187","74","1122020001"
"327","بدر","20","321","867","1205020001"
"329","بدرانلو","12","65","745","2802040003"
"33","آرندان","20","259","866","1204030002"
"332","برآفتاب","4","257","123","1005030002"
"333","براآن جنوبی","4","37","596","1002030001"
"334","براآن شمالی","4","37","596","1002030002"
"336","براکوه","10","172","174","2910020001"
"337","بران","3","38","77","2411020001"
"338","بربرودشرقی","26","41","78","1501060001"
"339","بربرودغربی","26","41","79","1501050001"
"341","برخوارشرقی","4","68","213","1022010001"
"342","برخوارغربی","4","272","607","1016030001"
"343","برخوارمرکزی","4","68","598","1022020002"
"344","بردخون","7","197","80","1805010001"
"345","برده سره","26","71","37","1502010002"
"347","برزاوند","4","21","595","1001010001"
"348","برزرود","4","421","618","1015010002"
"350","برغان","5","235","203","3002030001"
"351","برف انبار","4","306","610","1007010001"
"353","برنطین","29","216","118","2207040002"
"357","برون","10","303","33","2907030002"
"36","آزادلو","3","365","1036","2405050002"
"360","بزمان","16","52","84","1101010002"
"362","بزی","16","434","814","1115010002"
"363","بزینه رود","14","155","85","1903020001"
"368","بشاریات شرقی","18","4","88","2604010001"
"369","بشاریات غربی","18","4","88","2604010002"
"371","بغراطی","30","209","344","1308010001"
"372","بفروییه","31","414","89","2106030001"
"38","آسارا","5","336","7","3001030002"
"382","بلوچی","16","242","1061","1123040002"
"383","بلوران","26","352","253","1506050001"
"386","بله که","20","62","6","1201010003"
"31","آذغان","1","48","637","0302020001"
"32","آرد","17","361","20","0727020001"
"34","آزادگان","21","214","877","0804020001"
"35","آزادگان","27","367","971","0222020002"
"37","آزاده","13","204","1024","0619020001"
"291","باغستان","17","87","823","0716020001"
"295","باغین","21","338","887","0808050002"
"300","بالابند","11","308","734","0922020001"
"301","بالاتجن","27","317","969","0210020001"
"302","بالاجام","11","116","1063","0906030001"
"303","بالاجوین","11","136","722","0936010001"
"304","بالاخواف","11","169","352","0919040001"
"305","بالاخیابان لیتکوه","27","14","46","0201040001"
"306","بالادربند","22","339","911","0502040001"
"307","بالاده","17","373","116","0711050003"
"308","بالارخ","11","117","170","0905070004"
"309","بالالاریجان","27","14","559","0201010001"
"310","بالاولایت","11","57","71","0937020001"
"311","بالاولایت","11","117","720","0905060001"
"312","بالاولایت","11","333","737","0914040001"
"313","بالش","17","175","831","0705030001"
"316","بان زرده","22","176","905","0513020001"
"317","بانش","17","100","73","0731020001"
"318","باوله","22","258","908","0505010003"
"319","باویل","1","31","636","0322020001"
"321","بایک","11","117","75","0905010001"
"323","بجستان","11","64","716","0931010001"
"324","بجگان","21","402","9","0813020001"
"325","بختاجرد","17","175","831","0705030003"
"326","بختگان","17","66","822","0735010002"
"328","بدر","22","215","906","0514020001"
